timestamp,engine_rpm,vehicle_speed,throttle_position,brake_pressure,steering_angle,fuel_level,oil_temp,battery_voltage,gps_lat,gps_lon
2025-01-01 08:15:30,2595.0,154.77593114603127,53.25040664159818,67.5662902207073,148.26528441976166,15.317773884465371,86.84238507235764,14.597816142250885,40.88399777687118,-79.02596877502793
2025-01-01 08:08:49,1192.0,187.47761329942378,50.595790773493164,65.6409603500657,-371.2981483801031,52.14868299733479,72.18304643565043,14.043099558212276,40.763285190203156,-79.24784510774234
2025-01-01 08:09:31,2733.0,73.5881502604169,28.24724263700037,63.54143568619099,176.4718754103352,50.964305846963384,76.31417362922845,12.654105289701464,40.86215295829312,-79.83237843615942
2025-01-01 08:11:03,5249.0,13.791603271284236,50.479559830452814,54.98685627762052,193.61251783519913,39.15340176560479,91.1679013675393,14.053525178137736,40.583018647444135,-79.7658055743832
2025-01-01 08:10:38,,103.61575324776308,97.85254683891405,13.545953679469081,-123.07018349177076,42.36816202774176,79.1789813677573,12.886716196847393,40.7208932190521,-79.93516578121381
2025-01-01 08:07:11,2820.0,78.89525571400706,6.220322616470275,88.45868882296138,109.1975617401365,60.748928713518254,79.33862641155646,12.639592386463576,40.648695042533035,-79.02392031377853
2025-01-01 08:14:27,816.0,172.91272190453398,35.3789158736436,81.24738210441717,-332.682182961061,21.9680637401411,103.28922007344354,12.419615836882345,40.508405976644625,-79.50818867767754
2025-01-01 08:11:59,1288.0,33.15490803265515,11.33035047274642,8.122963480667266,407.80810295472406,33.15247297783777,80.39119207294179,13.457834990455513,40.81072067294517,-79.06478218982913
2025-01-01 08:02:55,2554.0,39.15559713670922,20.04745155284028,65.90454101322324,-260.9035263788834,82.97256594748836,103.95858497689964,14.560926072642538,40.4038110052475,-79.7849147712149
2025-01-01 08:10:08,3253.0,157.72299293448128,70.93208284726096,99.03323037936484,-300.3935741535072,44.73515537959552,119.58430701963678,12.146352269172471,40.93264571734117,-79.21607472085812
2025-01-01 08:14:37,973.0,171.66833535982417,87.63194331423115,57.84925082293301,-371.9640891639238,21.14103986796395,76.37040358477145,12.364907050766519,40.51746100938429,-79.84602587025617
2025-01-01 08:07:31,2336.0,103.68160438904081,20.918546540792782,11.658307455569672,439.95648717329675,53.475894156098455,110.83966847871737,13.254878371659693,40.5253604818195,-79.67486707159973
2025-01-01 08:14:15,3924.0,174.2408964526104,66.42193849889682,24.029912345036674,-284.35970515480784,27.383334380567668,74.29551941014103,13.427224880489982,40.48833491300434,-79.13167603634963
2025-01-01 08:09:44,2808.0,139.12362929936137,23.04166621173499,43.13017063410146,-165.50881960772654,47.2497794341203,118.11826582272641,13.805596921603236,40.52081558614408,-79.10933332410809
2025-01-01 08:01:16,897.0,7.868708133701929,36.459372819754,82.5415664123948,413.81191836436517,93.66571726988174,104.28563844123404,12.157733177837871,40.28346114926408,-79.27768883167629
2025-01-01 08:06:12,6197.0,12.269925422133632,97.60138232792136,52.473563766143215,-226.08739013474064,69.67670609929336,72.34822112038337,12.944165698473068,40.82804328577425,-79.3935902232562
2025-01-01 08:12:07,2390.0,12.454621176377124,20.53329387067998,86.61015453778347,-177.50238455522953,33.442766714188615,75.30650096545097,14.44595561343585,40.663704478926256,-79.33091998313772
2025-01-01 08:02:17,3143.0,161.56918838825172,39.51377432643186,50.03594462155606,-287.1972887589915,86.43279261699325,103.0733102661826,12.963142981685836,40.22295000855775,-79.49260590615503
2025-01-01 08:02:39,4846.0,75.95715603584597,58.87315221313199,48.84956326599054,404.34579562105523,83.74104240970065,92.98163771782302,13.55136347368859,40.80597012867096,-79.21926726997133
2025-01-01 08:04:51,3891.0,151.23266577904923,78.89324717760073,57.126046993709735,-271.23154752431776,71.22066089498763,117.88833290881112,14.212727731036743,40.24192772811924,-79.83743293133652
2025-01-01 08:14:28,3133.0,109.3296440375577,82.85555979060814,32.694102433667524,-266.81861350179327,24.1648554666158,84.31121536199971,13.601120559311536,40.15737851486887,-79.82821089052223
2025-01-01 08:05:22,3890.0,103.13588553929955,36.87071708647952,90.84345518793752,-169.14235981318143,72.90430379136859,89.17836955036461,14.485889392940294,40.00435957995658,-79.19398349539694
2025-01-01 08:12:48,984.0,79.19409453249098,25.310153917960875,22.62724300031862,-439.19727545458574,31.799237850322147,113.08124750419893,13.949420021139563,40.349861694222476,-79.17937260658097
2025-01-01 08:01:10,5616.0,41.16824200735365,34.060416658129164,32.30273457540939,-394.1627247391011,95.62519337527628,94.72985263818794,12.911627171053233,40.502547606722025,-79.09659224413721
2025-01-01 08:05:56,3241.0,13.634461877098714,1.9327630917601035,28.104975016688915,188.4499396419476,68.86326938443786,102.45769824154364,12.339541701405583,40.628721387025585,-79.32018187478003
2025-01-01 08:06:00,3880.0,109.90590717900339,40.42897472548691,39.20935769045727,177.3217494038696,66.8684980521625,74.67600617989548,13.993801578294207,40.776946388392524,-79.62699290012144
2025-01-01 08:01:47,6696.0,167.62305792962204,34.03871042545057,62.46140481145316,-428.3954596396,90.51542728237713,96.37898112126751,12.958535430890775,40.88042190287361,-79.79938362887535
2025-01-01 08:04:26,4151.0,103.81195818165408,77.53461504031355,32.82331056783394,-168.6617775825299,76.46218805859803,100.95607000233481,12.940649229461014,40.357241968170136,-79.37478846614249
2025-01-01 08:13:56,1684.0,,6.400634660862092,40.20272168882407,-378.2564341314435,28.826519622889474,82.49508608184449,12.252547960560685,40.29797979466227,-79.39368305262546
2025-01-01 08:02:20,3705.0,87.1166629625866,54.302458395766315,64.86389567688155,207.7833111985443,86.54726940011066,81.60392889330825,14.102212647303407,40.65828378342616,-79.97602455262347
2025-01-01 08:03:05,4912.0,97.17435183726512,62.659251109321026,89.73658657909318,211.522667570841,85.24470870450618,111.84317111132961,12.479565549865471,40.39109224414822,-79.17896805290357
2025-01-01 08:12:15,1707.0,32.94127068645918,7.558361385406698,85.0574528015116,204.8680239297198,36.45349208290568,76.45182044447125,14.714430251892459,40.41796954358653,-79.61580581507403
2025-01-01 08:11:35,1062.0,51.30601248884956,6.835320030995861,67.96972168333453,284.1708425635088,36.028543877686936,82.81461876846087,14.580081661406286,40.33473532657928,-79.48740907473271
2025-01-01 08:15:53,1158.0,9.129749100476747,53.56565993475786,38.72744114248413,-375.09924041273496,15.093217558646344,111.02882196669248,14.053318144407214,40.46427236932434,-79.15124729943477
2025-01-01 08:05:06,3856.0,151.05408409936157,66.63854135782064,26.32473465180112,-164.75164040944674,75.59944578329551,79.55528113455725,12.968319996866864,40.06449068045585,-79.6323419539409
2025-01-01 08:13:40,5365.0,34.75231862714876,92.07666084633573,21.7891379626744,382.177612015773,25.291351763009843,98.05751062175872,14.081923954984426,40.193993956223395,-79.17888947225849
2025-01-01 08:05:07,4942.0,25.542696727046966,96.60475051286772,0.06533907612995549,277.9436911425156,70.54334709307643,108.43820903605803,13.001955244196294,40.57429353970857,-79.40890461946438
2025-01-01 08:10:54,1683.0,145.90164573047934,97.02571097260571,39.76844144330547,224.43249298046123,39.63298550032273,82.23577985118504,14.130126063483461,40.44293712173444,-79.69877425193772
2025-01-01 08:16:22,5490.0,98.70931606802374,55.905928494660216,56.58505603132467,-288.7524735388642,11.36310362387135,78.34148524751313,13.515739071563548,40.07474590363631,-79.35305329166269
2025-01-01 08:05:24,2255.0,99.39269658116605,5.2355020187472405,46.62994129398188,325.27624148596567,68.73548080995745,114.81181245730666,14.30341419614289,40.11250413323809,-79.99497449663468
2025-01-01 08:00:59,5842.0,141.35544337708916,68.84050184921368,69.89488284873856,-283.986854046105,94.51590483777068,76.91987929840623,13.584416605966934,40.91101569997922,-79.22750215390369
2025-01-01 08:04:59,1522.0,198.49670043167504,,79.59263871435024,410.66269336202515,74.64399212716769,95.15363001358045,12.15493068405737,40.92011381332263,-79.14101360896788
2025-01-01 08:10:33,3860.0,66.90225774838643,27.4071589342191,16.301911381488623,235.95712846348022,44.10657761029049,88.45088662055863,14.445496082145816,40.42932276570419,-79.48111046834892
2025-01-01 08:10:22,3166.0,127.23547294164655,36.92807702155411,17.093640242084827,219.5146685719368,46.61598585496873,97.99452659228928,12.019006887266052,40.27090922324687,-79.44646911464282
2025-01-01 08:06:11,6496.0,30.40497062572962,52.129604765413895,82.6858560972753,-206.49666916080776,64.1892427589434,103.65040831443385,13.670824372297409,40.61521489659691,-79.90304787640102
2025-01-01 08:00:23,2608.0,126.31204401850411,87.3698593466345,15.647671600360058,129.56092150285212,94.18830320086593,83.61576985905414,13.890363680364375,40.06986192068466,-79.65972501776596
2025-01-01 08:00:30,6115.0,194.27901880832792,1.1706610730904066,21.491263703639586,-51.68038866046612,92.48605725770358,88.30141328732576,14.02975569054843,40.88501532454726,-79.93849426354136
2025-01-01 08:12:46,5499.0,126.91648351006076,1.5394891691308477,27.592269438054686,-147.30894515669985,28.44301336656376,98.67458819454883,13.38595182519489,40.351355934654926,-79.15437369988499
2025-01-01 08:00:10,3524.0,173.40629922448971,75.11780478084181,62.04737850519706,72.58070331867066,99.57730433618197,106.97816240556341,12.414682236155956,40.65614609184744,-79.2666384852679
2025-01-01 08:08:37,5990.0,183.7853067279109,57.712258603832076,45.91240232866809,40.09979218920796,54.38020733332758,102.69971107101242,13.706679827311378,40.25339810755937,-79.55237612733447
2025-01-01 08:12:26,2135.0,90.24786883619763,96.50153694544719,4.013885908536652,25.790943590348036,33.40936471037862,71.56067801693737,14.319884726828224,40.22150105085385,-79.56957809191204
2025-01-01 08:10:02,4101.0,99.65113645269072,75.42482596820807,67.1093157085976,217.40949762014657,41.40078955113089,94.15070564219752,14.69579746234605,40.543469869981365,-79.96814323747174
2025-01-01 08:13:39,6326.0,67.04160947417455,37.11129384301278,27.19545593981987,-163.7643494749321,25.441661626854486,119.35500429620583,13.111290300649312,40.419249249318966,-79.89311662491296
2025-01-01 08:09:15,971.0,80.29886317225765,85.50302016199352,18.177886721736193,277.4413900946504,50.85005291364261,113.97313467559462,13.857415310678181,40.71616453817761,-79.15298796461092
2025-01-01 08:10:24,1549.0,23.667238184677466,82.75063198732212,75.72829782755008,-68.60689206216892,45.0923498127778,95.24664020447,12.193172024389286,40.03188479520859,-79.52567442944971
2025-01-01 08:05:35,2087.0,158.0060872614123,60.775212225272256,3.0463686308960125,184.53681571823347,71.96591863261956,81.54896552640318,13.976962720986487,40.72487085357988,-79.94183224127907
2025-01-01 08:03:58,4089.0,128.3943000886532,28.10044989087136,48.78343185440125,134.4409382129602,76.7441122896379,85.82343920307493,12.737725647942774,40.668180661957905,-79.38459924529076
2025-01-01 08:09:55,5567.0,112.29691759190474,71.26213330985128,27.199860534435604,-14.52580302211976,46.80152978005758,104.96564605776518,14.640457987008062,40.51146754004262,-79.5396786099426
2025-01-01 08:03:19,5558.0,36.28766953912539,0.88632851134689,7.103488904400212,76.34503017521183,82.2734727382063,75.64202722584422,13.718768646021628,40.60970819553676,-79.99065504651375
2025-01-01 08:07:12,3043.0,91.88935368119732,14.730304427897034,89.55628481318388,196.84630193598218,59.96229244220794,111.56229025449713,12.767232985079533,40.6374453787179,-79.04300823112956
2025-01-01 08:06:04,774.0,101.22837256804883,46.409515945350385,23.693332490664865,-348.66858012372495,65.03431951584764,93.75854330113141,12.729865871173885,40.4828944365986,-79.60852026966599
2025-01-01 08:08:56,1245.0,101.1705385903658,95.04591705752958,61.27958355365104,-132.9056511727146,51.6398715884601,83.08356833187533,13.490452218774866,40.32935352424995,-79.01705507837978
2025-01-01 08:06:45,848.0,83.23079963595231,94.27243190941122,37.25089315534659,11.587268074740962,63.21936510334879,107.43360876254954,12.769707843119846,40.644906323864916,-79.6691129123062
2025-01-01 08:01:36,2943.0,61.58598831823818,11.613896020052561,31.277798921035405,404.08260034230125,90.34863643357957,77.59900912370256,13.33557736305889,40.7186037406902,-79.56222272811043
2025-01-01 08:09:47,5505.0,71.09860208827148,96.68454997992853,25.11692675484013,-233.27656553414408,46.985172991068445,111.1380121516166,12.062167876365981,40.552222280173844,-79.17887389551483
2025-01-01 08:12:10,2764.0,91.84797551939161,28.746166489725013,61.93899693665019,90.52487728842243,34.52221758304689,118.9132731764737,14.372430887499384,40.33616533857958,-79.9580272737565
2025-01-01 08:14:01,1290.0,34.97628743519188,30.1046077834313,71.2137045880605,73.54937472612903,23.91530978431075,88.1805724595032,14.206847406779978,40.534872755758755,-79.00248625433811
2025-01-01 08:03:56,1651.0,19.142911104032343,29.52904940479433,62.39984855289824,280.67951160934183,76.34919248371325,91.31591469953506,12.460671042699875,40.73223791409229,-79.00484058979988
2025-01-01 08:05:13,4877.0,52.62251398216857,78.18238633449356,45.832359458757544,-317.9743973863366,68.44050775025295,117.15979248467254,13.499461365040698,40.01275647970743,-79.13697122074971
2025-01-01 08:11:20,6142.0,27.849074223519033,62.48740996069989,5.129384898121558,305.1897289196504,36.0552075859753,72.35305989384737,13.534460192241578,40.927366409461555,-79.21593822017152
2025-01-01 08:15:47,1807.0,101.25321189904055,56.06782949389499,45.17394759814438,327.9296398103759,14.703511872463196,116.52243002725154,12.885093686234509,40.36332447556901,-79.64456331927546
2025-01-01 08:00:39,6647.0,118.59017028698548,72.9173487549448,65.95107686407702,118.31291332471858,96.46807272787721,108.20477932894397,12.494710479693655,40.009538954025544,-79.4523880158572
2025-01-01 08:03:34,3413.0,176.84129266968156,61.360411423745845,29.93833737053483,87.25070107185536,81.3139748706623,113.73735367444874,12.072078747292206,40.80410924606113,-79.73050994986664
2025-01-01 08:08:04,5835.0,123.00259360777332,66.66004790466192,81.87402294840508,-395.7957495897323,57.09803364184118,94.5224548367975,13.262762207415363,40.45427072436043,-79.26391785566291
2025-01-01 08:15:43,4611.0,130.4448519090945,1.8124041045729733,50.593165431955846,368.9371423437467,14.956789716251148,117.31893266791855,14.738381586467057,40.62375338436923,-79.56456387109796
2025-01-01 08:01:06,3754.0,168.83408979383944,15.445974722332378,24.339668321853047,-105.49430963726348,92.32180896172513,74.27012421454369,14.523297345008597,40.01499850037714,-79.79463181531001
2025-01-01 08:15:34,1334.0,121.4179157437508,33.720657556575205,41.22797278316656,4.173559179691438,15.646705301598628,73.62873990223554,12.256152282203011,40.97885601517824,-79.57604382053674
2025-01-01 08:01:07,5298.0,161.13403059001064,2.5447759905750877,55.73371695730081,305.2319472636773,96.75192389729673,92.49019953522144,14.101873239988635,40.161100023256424,-79.26277232275018
2025-01-01 08:14:53,1478.0,48.37876565176779,69.39495905101568,96.34799474743275,386.46313546423846,16.535359711286162,119.94523498815383,13.929505428163107,40.296348076880584,-79.15955041836119
2025-01-01 08:08:07,4690.0,106.06042664983167,77.16269109786077,96.9723632797977,-161.63884247380656,53.939207581824334,82.34827062335313,12.08728974551338,40.84611918555511,-79.10720406041011
2025-01-01 08:02:49,4117.0,121.58101855868892,98.07393435834294,3.174376537298862,84.40256874910699,85.89471443494962,78.5542983428581,13.476878098420851,40.31325074048882,-79.81195890741121
2025-01-01 08:05:19,2109.0,79.39630341485669,43.272913601970465,29.14609134937939,131.15253901594826,72.37720481539479,93.02912753473333,12.151333356579235,40.91709850517179,-79.15096548671653
2025-01-01 08:11:34,2404.0,196.25941809944933,40.45273855738697,40.84555814084826,-154.94144590276358,38.34673874046694,92.22399889888955,14.233846642184101,40.689964357126364,-79.73824713096298
2025-01-01 08:06:03,1504.0,62.363226617051915,0.992382112783563,77.27714196650791,202.83444021137177,68.80328267572209,117.38118292603335,14.633111695047525,40.08380415909506,-79.08265109849324
2025-01-01 08:09:45,4768.0,0.6436527208557363,0.1473822086311416,37.904048538303506,-399.83323177130245,45.178799386071404,114.51103352772779,13.04702839809057,40.26855714062064,-79.28146868187775
